,amount_donated,control_number,months_since_origin,donor_age,in_house,urbanicity,ses,cluster_code,home_owner,donor_gender,income_group,published_phone,overlay_source,mor_hit_rate,wealth_rating,median_home_value,median_household_income,pct_owner_occupied,per_capita_income,pct_attribute1,pct_attribute2,pct_attribute3,pct_attribute4,pep_star,recent_star_status,recency_status_96nk,frequency_status_97nk,recent_response_prop,recent_avg_gift_amt,recent_card_response_prop,recent_avg_card_gift_amt,recent_response_count,recent_card_response_count,months_since_last_prom_resp,lifetime_card_prom,lifetime_prom,lifetime_gift_amount,lifetime_gift_count,lifetime_avg_gift_amt,lifetime_gift_range,lifetime_max_gift_amt,lifetime_min_gift_amt,last_gift_amt,card_prom_12,number_prom_12,months_since_last_gift,months_since_first_gift,file_avg_gift,file_card_gift
6201,0.0,62286,113,78.0,0,C,1,23,H,M,5.0,1,B,20,9.0,963,428,56,22533,0,48,0,74,1,1,S,2,0.182,15.25,0.091,15.0,4,1,18.0,29,67,154.0,12,12.83,6.0,16.0,10.0,15.0,6,13,18,104,12.83,5
6202,0.0,62288,137,74.0,0,C,2,27,H,F,5.0,1,B,6,4.0,450,272,74,10419,0,28,24,30,1,4,A,2,0.19,11.25,0.2,11.5,4,2,15.0,30,67,112.0,14,8.0,10.0,13.0,3.0,10.0,5,12,15,121,8.0,10
6203,20.0,62295,41,41.0,0,C,2,27,H,F,4.0,1,P,0,6.0,581,369,93,12835,0,28,33,32,1,1,S,2,0.16699999999999998,27.67,0.3,27.67,3,3,17.0,16,39,153.0,6,25.5,10.0,30.0,20.0,30.0,6,13,17,44,25.5,4
6204,12.0,62311,65,60.0,0,S,2,16,U,M,5.0,0,M,0,5.0,578,430,98,15596,0,39,8,58,0,0,A,3,0.235,12.25,0.0,0.0,4,0,15.0,14,37,66.0,7,9.43,8.0,13.0,5.0,12.0,5,11,15,57,9.43,2
6205,0.0,62336,89,7.0,0,S,2,20,U,F,5.0,1,B,0,6.0,549,275,45,13286,1,25,35,22,1,0,A,1,0.091,25.0,0.091,25.0,2,1,25.0,26,62,165.0,8,20.63,15.0,25.0,10.0,25.0,6,12,25,86,20.63,6
6206,50.0,62349,29,66.0,0,S,2,17,H,M,5.0,1,B,24,5.0,643,273,42,13088,1,23,25,19,0,0,A,2,0.16699999999999998,30.0,0.375,30.0,3,3,22.0,12,30,90.0,3,30.0,15.0,35.0,20.0,35.0,6,13,22,33,30.0,3
6207,0.0,62362,65,56.0,0,S,1,11,H,M,7.0,0,B,6,9.0,1082,410,59,18368,0,23,44,9,1,1,S,2,0.158,20.0,0.222,20.0,3,2,16.0,18,44,82.0,6,13.67,15.0,20.0,5.0,20.0,6,13,16,57,13.67,4
6208,0.0,62374,17,65.0,0,S,1,12,H,M,6.0,1,B,36,5.0,823,396,94,15776,0,27,49,13,0,0,F,1,0.2,25.0,0.0,0.0,1,0,16.0,6,13,25.0,1,25.0,0.0,25.0,25.0,25.0,5,11,16,16,25.0,0
6209,15.0,62378,17,57.0,0,S,1,14,H,F,6.0,1,B,2,5.0,1016,607,96,20207,1,27,46,16,0,0,F,1,0.14300000000000002,15.0,0.0,0.0,1,0,20.0,5,12,15.0,1,15.0,0.0,15.0,15.0,15.0,3,8,20,20,15.0,0
6210,0.0,62384,41,45.0,0,S,1,12,H,F,5.0,1,B,2,5.0,823,396,94,15776,0,27,49,13,0,0,A,1,0.105,12.5,0.0,0.0,2,0,18.0,13,31,35.0,4,8.75,10.0,15.0,5.0,15.0,6,12,18,40,8.75,1
6211,0.0,62393,113,85.0,0,C,1,22,U,M,1.0,0,P,0,6.0,887,387,56,18923,1,20,25,36,1,5,A,1,0.136,20.0,0.182,20.0,3,2,24.0,29,75,169.0,15,11.27,15.0,20.0,5.0,20.0,6,11,24,111,11.27,10
6212,3.0,62400,137,79.0,0,S,2,18,U,F,5.0,0,M,0,8.0,975,301,9,17572,0,30,37,23,1,1,S,4,0.375,3.33,0.5,3.5,6,4,15.0,29,68,92.0,27,3.41,6.0,8.0,2.0,3.0,5,12,15,123,3.41,14
6213,0.0,62417,29,60.0,0,C,3,30,U,M,5.0,0,M,0,5.0,350,201,74,9516,0,35,34,21,0,0,A,2,0.17600000000000002,30.0,0.25,40.0,3,2,18.0,12,31,100.0,4,25.0,40.0,50.0,10.0,50.0,6,14,18,32,25.0,2
6214,0.0,62426,53,19.0,0,R,2,44,H,M,4.0,0,P,0,5.0,657,374,90,17344,6,37,38,27,1,0,A,3,0.25,7.0,0.14300000000000002,10.0,4,1,19.0,15,38,35.0,6,5.83,8.0,10.0,2.0,10.0,6,13,19,53,5.83,2
6215,0.0,62457,29,59.0,0,C,3,30,H,M,3.0,1,P,0,5.0,390,253,63,11339,2,26,43,16,0,0,N,1,0.1,15.0,0.25,15.0,1,1,23.0,6,17,15.0,1,15.0,0.0,15.0,15.0,15.0,3,8,23,23,15.0,1
6216,0.0,62463,41,54.0,0,T,2,40,H,F,5.0,1,B,1,5.0,545,326,69,15288,0,47,31,39,0,0,A,2,0.182,12.75,0.273,12.0,4,3,23.0,16,37,88.0,8,11.0,10.0,15.0,5.0,15.0,6,12,23,43,11.0,3
6217,0.0,62482,125,41.0,0,C,2,25,U,F,5.0,0,M,0,6.0,660,314,33,13713,1,32,21,34,1,1,S,2,0.133,10.0,0.0,0.0,2,0,20.0,25,58,98.0,12,8.17,7.0,10.0,3.0,10.0,4,7,20,124,8.17,8
6218,0.0,62499,89,49.0,0,R,2,49,H,M,7.0,0,P,0,3.0,501,268,77,11301,7,31,41,23,1,5,A,1,0.091,25.0,0.091,25.0,2,1,22.0,26,70,200.0,10,20.0,25.0,30.0,5.0,25.0,6,13,22,88,20.0,6
6219,0.0,62504,101,77.0,0,R,2,49,U,F,5.0,0,M,0,3.0,366,280,80,11266,1,30,26,34,1,0,A,1,0.059000000000000004,15.0,0.0,0.0,1,0,18.0,21,56,72.0,7,10.29,10.0,15.0,5.0,15.0,4,11,18,93,10.29,4
6220,0.0,62506,17,61.0,0,R,2,43,U,M,5.0,0,M,0,5.0,409,259,70,11739,0,28,35,30,0,0,N,2,0.28600000000000003,12.5,0.33299999999999996,10.0,2,1,16.0,7,17,25.0,2,12.5,5.0,15.0,10.0,15.0,4,11,16,21,12.5,1
6221,0.0,62561,41,76.0,0,T,2,36,U,M,3.0,1,B,4,5.0,520,210,60,12399,0,32,23,17,0,0,A,2,0.19,28.0,0.2,28.5,4,2,18.0,14,35,112.0,4,28.0,7.0,32.0,25.0,25.0,6,13,18,36,28.0,2
6222,0.0,62568,53,60.0,0,T,2,39,H,F,4.0,0,P,0,4.0,409,262,68,13617,0,32,32,33,1,0,A,1,0.055999999999999994,20.0,0.125,20.0,1,1,21.0,16,39,47.0,4,11.75,13.0,20.0,7.0,20.0,6,12,21,50,11.75,4
6223,25.0,62585,29,47.0,0,C,3,30,H,F,5.0,1,B,10,5.0,581,231,85,11794,0,37,35,24,0,0,E,1,0.5,14.0,1.0,3.0,2,1,15.0,4,14,28.0,2,14.0,22.0,25.0,3.0,25.0,2,9,15,29,14.0,1
6224,0.0,62608,29,81.0,0,C,3,30,H,F,2.0,1,B,1,5.0,499,311,70,15427,0,26,17,38,1,0,A,3,0.33299999999999996,25.0,0.33299999999999996,30.0,4,2,20.0,10,25,100.0,4,25.0,30.0,38.0,8.0,32.0,6,13,20,28,25.0,2
6225,0.0,62610,29,56.0,0,T,2,40,H,F,5.0,1,B,10,5.0,602,371,87,14331,0,36,15,37,0,0,A,4,0.35700000000000004,6.0,0.33299999999999996,7.0,5,2,18.0,10,24,35.0,6,5.83,5.0,8.0,3.0,5.0,6,12,18,31,5.83,2
6226,0.0,62613,29,38.0,0,C,3,30,U,F,2.0,0,M,2,5.0,313,183,67,9514,0,30,23,37,1,1,S,3,0.294,5.6,0.25,6.5,5,2,20.0,11,26,28.0,5,5.6,7.0,10.0,3.0,5.0,5,11,20,33,5.6,2
6227,0.0,62624,29,60.0,0,T,2,36,H,M,4.0,0,P,0,5.0,384,284,79,11480,0,23,27,37,0,0,A,3,0.235,24.25,0.25,23.5,4,2,20.0,12,32,97.0,4,24.25,7.0,27.0,20.0,25.0,6,13,20,32,24.25,2
6228,0.0,62626,77,60.0,0,T,2,36,U,F,5.0,0,M,0,4.0,469,238,66,10125,0,23,27,37,1,1,S,3,0.105,12.0,0.222,12.0,2,2,21.0,21,56,149.0,13,11.46,11.0,15.0,4.0,10.0,6,13,18,67,11.46,6
6229,0.0,62629,113,63.0,0,T,2,36,U,M,5.0,1,B,25,3.0,589,220,67,12261,0,34,42,15,0,0,A,3,0.21100000000000002,9.75,0.2,9.5,4,2,19.0,28,66,110.0,12,9.17,9.0,14.0,5.0,10.0,6,13,19,113,9.17,6
6230,0.0,62665,65,62.0,0,T,2,36,H,M,4.0,0,M,24,2.0,469,238,66,10125,0,34,37,43,0,0,A,1,0.1,16.5,0.222,16.5,2,2,18.0,18,50,69.0,5,13.8,8.0,18.0,10.0,15.0,6,13,18,65,13.8,3
6231,0.0,62686,137,63.0,0,R,3,51,H,F,2.0,0,P,0,3.0,417,254,88,10216,0,29,27,39,1,0,A,1,0.105,16.5,0.0,0.0,2,0,17.0,28,69,124.0,15,8.27,15.0,20.0,5.0,20.0,6,13,17,122,8.27,7
6232,0.0,62687,77,60.0,0,R,3,51,H,F,4.0,0,M,12,5.0,361,250,82,10205,0,33,28,28,0,0,A,3,0.17600000000000002,8.67,0.14300000000000002,14.0,3,1,15.0,18,51,76.0,9,8.44,10.0,15.0,5.0,7.0,6,14,15,69,8.44,3
6233,0.0,62688,137,76.0,0,R,3,51,U,M,5.0,1,M,0,1.0,361,250,82,10205,0,33,28,28,1,1,S,2,0.091,17.0,0.0,0.0,2,0,26.0,33,74,178.0,16,11.13,14.0,17.0,3.0,15.0,6,13,18,124,11.13,6
6234,0.0,62689,137,49.0,0,R,3,51,U,F,5.0,0,M,4,1.0,361,250,82,10205,0,33,28,28,1,1,S,2,0.14300000000000002,15.0,0.2,15.0,3,2,19.0,33,76,224.0,17,13.18,15.0,20.0,5.0,15.0,6,13,19,122,13.18,10
6235,0.0,62693,41,47.0,0,R,2,44,H,F,5.0,0,P,0,5.0,531,383,86,14438,0,39,25,33,1,0,A,1,0.17600000000000002,10.0,0.25,5.0,3,2,16.0,14,32,35.0,4,8.75,15.0,20.0,5.0,20.0,5,11,16,44,8.75,3
6236,0.0,62699,137,17.0,0,R,3,51,U,F,1.0,1,B,4,2.0,294,252,79,10405,0,38,35,29,1,1,S,4,0.35,3.29,0.3,2.67,7,3,16.0,31,75,81.0,24,3.38,3.0,5.0,2.0,2.0,6,13,16,128,3.38,15
6237,0.0,62700,29,49.0,0,T,3,41,H,M,4.0,1,B,5,5.0,429,264,72,11755,1,28,43,18,1,0,A,4,0.33299999999999996,6.0,0.556,6.2,6,5,17.0,13,33,42.0,8,5.25,7.0,10.0,3.0,5.0,6,12,17,33,5.25,5
6238,12.0,62704,41,52.0,0,T,2,36,H,M,5.0,0,B,2,4.0,416,312,78,11719,0,31,13,46,0,0,A,3,0.25,11.5,0.375,11.33,4,3,21.0,14,34,51.0,5,10.2,8.0,13.0,5.0,13.0,6,12,21,45,10.2,4
6239,0.0,62706,113,60.0,0,T,3,41,U,M,5.0,0,M,0,5.0,335,235,67,9997,0,33,33,28,1,0,A,4,0.4,14.5,0.25,20.0,4,1,15.0,20,57,112.0,11,10.18,18.0,20.0,2.0,10.0,6,14,15,105,10.18,6
6240,0.0,62714,77,60.0,0,R,2,49,U,M,5.0,1,M,0,5.0,445,283,80,13041,1,32,38,31,0,0,A,1,0.154,24.0,0.16699999999999998,24.0,2,1,24.0,17,48,80.0,4,20.0,14.0,24.0,10.0,24.0,6,12,24,76,20.0,3
6241,0.0,62718,53,47.0,0,R,2,45,H,F,2.0,0,B,1,3.0,440,257,77,11924,0,29,25,40,0,0,A,3,0.25,7.4,0.5,7.4,5,5,21.0,18,42,67.0,9,7.44,8.0,10.0,2.0,2.0,4,10,21,53,7.44,8
6242,6.0,62721,137,60.0,0,R,2,46,U,U,2.0,0,B,1,3.0,413,283,69,12509,0,26,29,39,1,1,S,4,0.389,7.57,0.5,7.2,7,5,15.0,32,73,160.0,25,6.4,7.0,9.0,2.0,9.0,5,11,15,129,6.4,16
6243,0.0,62722,29,57.0,0,R,2,49,H,F,4.0,0,P,0,5.0,425,274,82,12683,0,25,15,26,0,0,A,1,0.16699999999999998,17.5,0.33299999999999996,17.5,2,2,21.0,9,22,35.0,2,17.5,5.0,20.0,15.0,20.0,4,10,21,29,17.5,2
6244,11.0,62741,101,60.0,0,R,2,46,U,M,5.0,0,M,0,6.0,625,319,77,13847,0,36,29,32,1,1,S,3,0.182,10.5,0.182,9.5,4,2,18.0,26,71,170.0,20,8.5,9.0,12.0,3.0,12.0,6,13,18,93,8.5,10
6245,0.0,62742,137,64.0,0,R,2,49,U,M,5.0,0,M,0,8.0,418,227,82,10105,0,31,27,30,1,1,S,4,0.45,5.56,0.455,5.2,9,5,17.0,29,68,135.0,31,4.35,5.0,7.0,2.0,5.0,6,12,17,101,4.35,14
6246,0.0,62745,29,60.0,0,R,2,45,U,U,5.0,0,M,0,5.0,533,223,70,11381,0,30,14,60,0,0,N,1,0.14300000000000002,15.0,0.33299999999999996,15.0,1,1,23.0,5,13,15.0,1,15.0,0.0,15.0,15.0,15.0,3,8,23,23,15.0,1
6247,0.0,62752,137,60.0,0,R,2,49,U,U,5.0,0,M,0,4.0,707,360,84,12613,0,26,39,24,1,1,S,3,0.33299999999999996,11.17,0.33299999999999996,10.67,6,3,24.0,32,68,130.0,18,7.22,12.0,13.0,1.0,9.0,6,11,24,130,7.22,11
6248,0.0,62758,137,58.0,0,R,3,51,U,M,3.0,1,M,22,3.0,452,274,82,10078,0,38,37,19,1,1,S,2,0.21100000000000002,12.0,0.273,13.0,4,3,21.0,32,74,150.0,21,7.14,17.0,20.0,3.0,20.0,6,14,21,122,7.14,15
6249,0.0,62759,77,69.0,0,R,2,43,H,F,5.0,1,B,5,5.0,391,306,85,12261,0,19,30,38,0,0,A,3,0.214,6.0,0.16699999999999998,10.0,3,1,16.0,19,52,54.0,14,3.86,7.0,10.0,3.0,10.0,6,14,16,77,3.86,4
6250,5.0,62760,137,60.0,0,R,2,43,H,M,2.0,0,B,6,5.0,397,297,85,11981,0,19,30,38,1,1,S,3,0.17600000000000002,4.33,0.429,4.33,3,3,16.0,27,71,74.0,20,3.7,3.0,5.0,2.0,5.0,5,15,16,127,3.7,15
6251,0.0,62764,29,67.0,0,R,2,43,U,F,1.0,1,P,0,5.0,283,157,43,8877,0,37,18,25,1,1,S,3,0.222,10.5,0.222,8.5,4,2,19.0,13,30,57.0,5,11.4,11.0,15.0,4.0,15.0,6,13,16,32,11.4,2
6252,0.0,62767,65,65.0,0,T,2,36,H,M,4.0,1,B,0,5.0,547,219,81,13796,0,33,26,74,0,0,L,1,0.133,15.0,0.14300000000000002,15.0,2,1,15.0,16,34,65.0,6,10.83,12.0,15.0,3.0,15.0,5,12,15,62,10.83,4
6253,0.0,62776,41,60.0,0,R,1,42,U,M,5.0,0,M,0,8.0,809,448,95,13814,0,34,40,17,0,0,A,1,0.05,25.0,0.1,25.0,1,1,23.0,16,36,76.0,4,19.0,21.0,26.0,5.0,25.0,6,12,23,44,19.0,2
6254,11.0,62786,65,62.0,0,R,2,43,U,F,5.0,0,M,0,5.0,431,280,80,11052,0,32,30,29,1,1,S,4,0.3,11.17,0.3,12.0,6,3,19.0,20,51,140.0,17,8.24,9.0,12.0,3.0,7.0,6,14,19,64,8.24,8
6255,20.0,62795,29,60.0,0,R,2,43,U,F,2.0,1,B,0,5.0,505,273,89,10974,1,47,27,43,1,0,A,2,0.214,20.0,0.28600000000000003,20.0,3,2,15.0,11,24,80.0,4,20.0,0.0,20.0,20.0,20.0,6,12,15,28,20.0,2
6256,0.0,62806,29,59.0,0,R,2,49,H,F,7.0,1,B,0,5.0,663,333,78,12722,0,24,32,19,0,0,A,4,0.385,6.8,0.2,8.0,5,1,16.0,9,24,34.0,5,6.8,3.0,8.0,5.0,8.0,6,13,16,30,6.8,1
6257,0.0,62817,137,60.0,0,R,3,53,U,F,5.0,0,M,0,5.0,376,197,70,10104,0,31,22,27,1,1,S,3,0.25,5.2,0.444,5.25,5,4,16.0,32,82,129.0,26,4.96,5.0,7.0,2.0,5.0,5,12,16,130,4.96,18
6258,0.0,62824,17,51.0,0,R,3,51,H,F,2.0,1,B,2,5.0,379,236,87,9468,0,27,35,47,0,0,F,2,0.2,18.0,0.5,18.0,1,1,16.0,5,14,24.0,2,12.0,12.0,18.0,6.0,6.0,4,12,15,16,12.0,1
6259,0.0,62827,17,60.0,0,T,3,41,U,F,5.0,1,M,0,5.0,351,192,74,8757,0,27,18,36,0,0,N,3,0.429,10.0,0.33299999999999996,10.0,3,1,15.0,7,18,30.0,3,10.0,0.0,10.0,10.0,10.0,5,12,15,21,10.0,1
6260,0.0,62852,41,66.0,0,T,2,40,H,F,5.0,1,B,27,8.0,705,357,91,18318,0,33,14,26,0,0,A,1,0.11800000000000001,17.5,0.0,0.0,2,0,27.0,12,32,45.0,3,15.0,10.0,20.0,10.0,20.0,4,9,27,45,15.0,1
6261,0.0,62875,41,48.0,0,R,3,51,U,F,2.0,1,P,0,5.0,331,192,85,8496,0,29,28,42,1,0,A,4,0.429,5.0,0.4,5.25,9,4,19.0,14,32,48.0,10,4.8,3.0,6.0,3.0,5.0,6,12,19,35,4.8,4
6262,0.0,62884,65,78.0,0,S,2,16,U,F,5.0,0,M,0,2.0,503,272,53,12064,3,39,32,19,1,0,A,3,0.182,15.25,0.273,14.67,4,3,18.0,21,54,119.0,10,11.9,15.0,20.0,5.0,17.0,6,14,18,65,11.9,5
6263,0.0,62891,17,51.0,0,S,2,18,H,M,4.0,0,M,1,5.0,1125,638,98,20715,0,31,28,38,0,0,F,1,0.2,15.0,0.5,15.0,1,1,17.0,5,13,15.0,1,15.0,0.0,15.0,15.0,15.0,4,10,17,17,15.0,1
6264,0.0,62899,29,52.0,0,S,2,16,H,F,5.0,1,B,1,5.0,513,336,80,14260,0,36,35,33,0,0,A,4,0.353,10.83,0.25,12.5,6,2,18.0,12,28,65.0,6,10.83,10.0,15.0,5.0,15.0,6,12,18,32,10.83,2
6265,0.0,62901,41,52.0,0,C,3,31,H,F,4.0,1,B,4,5.0,440,69,23,10060,3,54,15,33,0,0,A,4,0.294,10.6,0.25,10.5,5,2,15.0,13,30,58.0,6,9.67,7.0,12.0,5.0,10.0,6,13,15,37,9.67,3
6266,0.0,62902,41,39.0,0,S,2,16,H,F,5.0,0,P,0,5.0,513,336,80,14260,0,36,35,33,0,0,A,1,0.11800000000000001,18.0,0.14300000000000002,25.0,2,1,18.0,14,34,41.0,3,13.67,20.0,25.0,5.0,25.0,6,13,18,44,13.67,2
6267,0.0,62909,65,60.0,0,T,2,36,U,M,3.0,1,B,1,0.0,388,280,87,10739,0,24,31,45,0,0,A,1,0.048,20.0,0.0,0.0,1,0,26.0,18,43,97.0,6,16.17,10.0,20.0,10.0,20.0,5,10,26,56,16.17,1
6268,0.0,62917,89,45.0,0,S,2,18,H,M,4.0,1,B,2,5.0,493,345,84,10800,0,45,43,18,1,11,A,1,0.053,16.0,0.0,0.0,1,0,19.0,23,58,106.5,10,10.65,11.0,16.0,5.0,16.0,6,13,19,77,10.65,6
6269,0.0,62924,125,66.0,0,S,2,18,H,F,7.0,1,B,21,7.0,650,393,93,15215,1,32,37,21,1,1,S,3,0.23800000000000002,7.2,0.3,7.33,5,3,20.0,32,72,118.0,20,5.9,9.0,10.0,1.0,9.0,5,11,20,125,5.9,13
6270,0.0,62925,137,37.0,0,S,2,16,H,F,3.0,1,P,0,5.0,502,238,84,9443,0,25,30,15,1,0,A,3,0.267,5.25,0.5,6.0,4,3,15.0,26,60,43.0,14,3.07,9.0,10.0,1.0,5.0,5,11,15,126,3.07,11
6271,0.0,62927,137,60.0,0,S,3,21,U,F,2.0,1,B,5,0.0,391,265,38,12087,0,38,0,0,1,1,S,2,0.267,9.5,0.28600000000000003,9.0,4,2,20.0,19,48,98.0,14,7.0,5.0,10.0,5.0,8.0,4,7,20,123,7.0,9
6272,15.0,62928,137,51.0,0,S,2,18,H,F,6.0,0,B,10,7.0,576,381,90,14190,0,31,28,38,1,0,A,1,0.077,15.0,0.2,15.0,1,1,19.0,26,73,211.0,23,9.17,12.0,15.0,3.0,15.0,4,12,19,128,9.17,13
6273,10.0,62932,41,60.0,0,S,3,21,U,M,5.0,0,M,0,5.0,403,174,35,9704,0,0,0,0,1,0,A,4,0.294,8.6,0.375,7.0,5,3,17.0,11,29,48.0,6,8.0,10.0,15.0,5.0,5.0,4,9,17,41,8.0,4
6274,0.0,62960,65,29.0,0,S,1,12,H,F,4.0,1,P,0,9.0,533,429,67,13560,0,27,17,28,0,0,A,3,0.278,6.2,0.375,7.0,5,3,16.0,17,42,43.0,8,5.38,7.0,10.0,3.0,10.0,6,13,16,57,5.38,4
6275,0.0,62961,65,51.0,0,S,2,18,U,F,5.0,0,M,0,5.0,668,357,83,13606,1,30,32,42,1,0,A,2,0.25,12.67,0.5,12.67,3,3,20.0,13,31,41.0,4,10.25,12.0,15.0,3.0,14.0,6,12,20,53,10.25,4
6276,0.0,62962,77,33.0,0,S,2,18,U,F,3.0,1,B,7,9.0,382,173,80,9037,0,29,29,27,1,11,A,1,0.053,15.0,0.0,0.0,1,0,18.0,21,53,70.0,11,6.36,13.0,15.0,2.0,15.0,6,13,18,68,6.36,4
6277,0.0,62966,77,60.0,0,S,1,12,U,F,7.0,1,B,1,5.0,643,413,91,22388,0,44,36,13,1,1,S,3,0.2,9.25,0.273,8.33,4,3,21.0,23,60,132.0,17,7.76,9.0,12.0,3.0,10.0,6,13,21,76,7.76,7
6278,0.0,62998,77,45.0,0,R,2,43,H,F,5.0,0,P,0,3.0,524,272,90,11452,0,29,46,29,1,0,A,3,0.21100000000000002,11.25,0.375,11.33,4,3,15.0,19,51,65.0,7,9.29,7.0,12.0,5.0,12.0,6,13,15,69,9.29,5
6279,25.0,63000,17,60.0,0,T,3,41,U,U,5.0,0,M,0,5.0,351,192,74,8757,0,27,18,36,0,0,F,1,0.16699999999999998,20.0,0.0,0.0,1,0,20.0,5,16,20.0,1,20.0,0.0,20.0,20.0,20.0,4,10,20,20,20.0,0
6280,0.0,63021,113,55.0,0,T,3,41,H,F,5.0,1,B,3,1.0,325,174,54,11681,0,26,38,51,0,0,A,2,0.133,12.0,0.16699999999999998,13.0,2,1,19.0,25,59,84.0,10,8.4,10.0,13.0,3.0,11.0,6,14,19,113,8.4,6
6281,0.0,63023,137,42.0,0,R,2,43,H,F,5.0,1,B,0,1.0,419,220,78,10505,0,27,30,35,1,1,S,3,0.316,9.67,0.3,9.0,6,3,16.0,29,67,97.0,13,7.46,8.0,11.0,3.0,10.0,6,12,16,129,7.46,8
6282,0.0,63039,17,51.0,0,T,2,36,H,M,6.0,1,P,0,5.0,535,301,72,13824,0,31,25,31,0,0,F,1,0.14300000000000002,15.0,0.33299999999999996,15.0,1,1,20.0,6,16,15.0,1,15.0,0.0,15.0,15.0,15.0,4,10,20,20,15.0,1
6283,0.0,63045,29,41.0,0,T,3,41,U,F,2.0,1,B,0,5.0,336,201,56,9049,0,35,26,29,0,0,A,3,0.214,11.67,0.0,0.0,3,0,18.0,11,25,45.0,4,11.25,15.0,20.0,5.0,10.0,6,13,18,27,11.25,0
6284,0.0,63085,29,65.0,0,T,1,34,U,M,5.0,1,B,0,5.0,621,350,41,14921,0,27,17,28,0,0,A,2,0.154,25.0,0.16699999999999998,30.0,2,1,21.0,10,25,56.0,3,18.67,24.0,30.0,6.0,6.0,6,12,19,32,18.67,1
6285,0.0,63091,53,66.0,0,T,1,34,U,F,4.0,1,M,0,7.0,621,350,41,14921,0,27,17,28,1,11,A,1,0.136,45.0,0.182,17.5,3,2,18.0,18,47,162.0,6,27.0,95.0,100.0,5.0,100.0,6,15,18,52,27.0,3
6286,40.0,63104,137,51.0,0,R,2,49,U,M,5.0,1,B,0,5.0,551,345,85,13717,0,37,32,30,1,3,A,1,0.136,26.33,0.273,26.33,3,3,16.0,34,75,192.0,15,12.8,29.0,32.0,3.0,32.0,6,14,16,127,12.8,13
6287,0.0,63106,125,45.0,0,R,2,44,U,M,4.0,1,M,13,6.0,614,424,91,16934,0,29,24,10,1,4,A,2,0.235,9.75,0.2,9.5,4,2,15.0,27,57,89.0,17,5.24,13.0,16.0,3.0,16.0,5,10,15,125,5.24,12
6288,10.0,63107,125,70.0,0,T,2,38,H,M,2.0,1,B,22,6.0,578,310,50,19153,0,41,33,52,1,1,S,4,0.5,7.33,0.545,7.17,9,6,18.0,32,70,142.0,30,4.73,9.0,10.0,1.0,8.0,6,13,18,122,4.73,19
6289,0.0,63112,137,71.0,0,T,1,35,H,F,6.0,1,B,6,8.0,886,467,83,22209,0,34,19,54,1,7,A,1,0.158,10.0,0.33299999999999996,10.0,3,3,21.0,31,70,123.0,20,6.15,8.0,10.0,2.0,10.0,5,11,21,124,6.15,13
6290,5.0,63113,137,69.0,0,T,2,39,U,M,2.0,1,M,27,2.0,531,246,52,10423,1,25,42,18,1,1,S,3,0.28600000000000003,5.17,0.5,5.0,6,5,20.0,34,80,172.0,32,5.38,8.0,10.0,2.0,5.0,5,11,20,129,5.38,20
6291,0.0,63114,137,45.0,0,R,2,44,H,F,6.0,1,B,1,5.0,614,424,91,16934,0,29,24,10,1,7,A,1,0.1,13.5,0.182,13.5,2,2,16.0,34,78,200.0,22,9.09,13.0,16.0,3.0,15.0,6,15,16,128,9.09,13
6292,0.0,63123,113,60.0,0,R,3,51,H,U,7.0,1,B,4,2.0,431,269,86,10493,0,27,33,26,0,0,A,1,0.091,22.5,0.0,0.0,2,0,24.0,29,68,170.0,11,15.45,20.0,25.0,5.0,25.0,6,12,24,104,15.45,3
6293,5.0,63135,113,64.0,0,C,3,30,H,F,2.0,0,B,2,8.0,776,378,90,14465,0,38,14,40,1,1,S,4,0.28600000000000003,5.0,0.273,5.0,6,3,17.0,27,71,87.0,20,4.35,3.0,6.0,3.0,5.0,6,12,17,104,4.35,8
6294,0.0,63140,137,37.0,0,R,2,43,H,F,2.0,0,P,0,5.0,395,269,86,10414,0,31,25,34,1,0,A,1,0.059000000000000004,10.0,0.0,0.0,1,0,26.0,28,66,147.0,15,9.8,7.0,12.0,5.0,10.0,4,9,26,120,9.8,9
6295,0.0,63147,65,85.0,0,T,2,40,H,F,7.0,1,B,11,8.0,604,405,76,14976,0,26,28,24,1,1,S,2,0.2,18.5,0.273,18.0,4,3,17.0,21,56,143.0,12,11.92,17.0,22.0,5.0,20.0,6,14,17,65,11.92,7
6296,0.0,63155,137,60.0,0,T,2,36,H,F,3.0,1,B,4,4.0,466,249,73,12456,2,32,14,42,1,1,S,2,0.19,5.75,0.0,0.0,4,0,18.0,27,66,62.0,17,3.65,8.0,10.0,2.0,10.0,6,15,18,128,3.65,4
6297,0.0,63161,41,60.0,0,R,2,43,U,M,1.0,1,B,3,5.0,416,261,69,9342,0,22,39,34,0,0,A,4,0.278,15.0,0.33299999999999996,16.67,5,3,18.0,14,35,80.0,6,13.33,15.0,20.0,5.0,10.0,6,13,18,41,13.33,4
6298,0.0,63185,65,36.0,0,R,3,51,U,F,5.0,0,M,0,3.0,353,276,88,8902,0,31,35,24,1,1,S,3,0.23800000000000002,4.4,0.1,3.0,5,1,15.0,20,48,61.0,16,3.81,7.0,10.0,3.0,3.0,5,10,15,65,3.81,6
